,PPT INCINCHES,STORAGEAF,OUTFLOWCFS,INFLOWCFS
2011-12-13,0.0,2672677.0,9292.0,2440.0
2011-12-14,0.0,2659346.0,9204.0,2299.0
2011-12-15,0.2,2645548.0,9308.0,2614.0
2011-12-16,0.0,2629107.0,9397.0,1889.0
2011-12-17,0.0,2614524.0,9423.0,1370.0
2011-12-18,0.0,2602160.0,8667.0,3026.0
2011-12-19,0.0,2594532.0,7090.0,1846.0
2011-12-20,0.0,2586794.0,6267.0,2433.0
2011-12-21,0.0,2581349.0,5801.0,3137.0
2011-12-22,0.0,2573386.0,5403.0,1368.0
2011-12-23,0.0,2571114.0,3688.0,2281.0
2011-12-24,0.0,2566825.0,3735.0,1990.0
2011-12-25,0.0,2564810.0,3735.0,2741.0
2011-12-26,0.0,2560152.0,3796.0,2357.0
2011-12-27,0.0,2556882.0,3791.0,1272.0
2011-12-28,0.0,2553113.0,3817.0,1867.0
2011-12-29,0.0,2548720.0,4022.0,1889.0
2011-12-30,0.0,2546840.0,3173.0,2165.0
2011-12-31,0.0,2545085.0,3195.0,2392.0
2012-01-01,0.0,2541703.0,3890.0,2135.0
2012-01-02,0.0,2538200.0,4247.0,2553.0
2012-01-03,0.0,2534575.0,3823.0,1952.0
2012-01-04,0.0,2534450.0,3460.0,3409.0
2012-01-05,0.0,2531079.0,3181.0,1497.0
2012-01-06,0.0,2529956.0,3187.0,2644.0
2012-01-07,0.0,2525217.0,3199.0,822.0
2012-01-08,0.0,2521108.0,3181.0,1121.0
2012-01-09,0.0,2517873.0,3186.0,1578.0
2012-01-10,0.0,2513647.0,3196.0,1085.0
2012-01-11,0.0,2510171.0,3189.0,1342.0
2012-01-12,0.0,2506202.0,3195.0,1346.0
2012-01-13,0.0,2501619.0,3197.0,987.0
2012-01-14,0.0,2498154.0,3189.0,1399.0
2012-01-15,0.0,2495682.0,3176.0,1879.0
2012-01-16,0.0,2491482.0,3180.0,1187.0
2012-01-17,0.0,2485685.0,3198.0,342.0
2012-01-18,0.0,2480883.0,3501.0,1137.0
2012-01-19,0.76,2477930.0,3634.0,2041.0
2012-01-20,2.64,2482976.0,2753.0,5436.0
2012-01-21,0.16,2500876.0,1098.0,10310.0
2012-01-22,0.8,2510916.0,1075.0,6101.0
2012-01-23,0.88,2520112.0,1567.0,6237.0
2012-01-24,0.0,2523972.0,1253.0,3210.0
2012-01-25,0.0,2526838.0,1313.0,2762.0
2012-01-26,0.08,2530205.0,1326.0,3099.0
2012-01-27,0.0,2534200.0,1266.0,3348.0
2012-01-28,0.0,2538325.0,1110.0,3070.0
2012-01-29,0.0,2541203.0,1105.0,2690.0
2012-01-30,0.0,2542580.0,1313.0,2034.0
2012-01-31,0.0,2544960.0,1301.0,2658.0
2012-02-01,0.04,2546742.0,1297.0,2581.0
2012-02-02,0.0,2547495.0,1246.0,1323.0
2012-02-03,0.0,2548344.0,1268.0,1598.0
2012-02-04,0.0,2550225.0,1296.0,2196.0
2012-02-05,0.0,2551606.0,1272.0,2109.0
2012-02-06,0.0,2553364.0,895.0,1800.0
2012-02-07,0.08,2554243.0,1551.0,2037.0
2012-02-08,0.0,2554620.0,1852.0,2049.0
2012-02-09,0.0,2554620.0,1836.0,1850.0
2012-02-10,0.28,2550476.0,3677.0,1620.0
2012-02-11,0.0,2546589.0,3580.0,1623.0
2012-02-12,0.32,2547466.0,1914.0,2296.0
2012-02-13,0.88,2549472.0,1894.0,2969.0
2012-02-14,0.0,2549096.0,1864.0,1696.0
2012-02-15,0.0,2551104.0,1703.0,2740.0
2012-02-16,0.0,2550225.0,2110.0,1714.0
2012-02-17,0.0,2548846.0,6983.0,6373.0
2012-02-18,0.0,2546840.0,5063.0,4143.0
2012-02-19,0.0,2545335.0,-69.0,-820.0
2012-02-20,0.0,2543331.0,5694.0,5046.0
2012-02-21,0.0,2543582.0,1388.0,1572.0
2012-02-22,0.0,2539200.0,3645.0,1395.0
2012-02-23,0.0,2535450.0,3657.0,1780.0
2012-02-24,0.0,2530954.0,3623.0,1401.0
2012-02-25,0.0,2529582.0,3674.0,3059.0
2012-02-26,0.0,2526339.0,2886.0,1328.0
2012-02-27,0.0,2524345.0,2861.0,1979.0
2012-02-28,0.04,2522103.0,2891.0,1783.0
2012-02-29,0.36,2519738.0,2885.0,1680.0
2012-03-01,0.08,2518246.0,2908.0,2239.0
2012-03-02,0.04,2516381.0,2876.0,1953.0
2012-03-03,0.0,2513398.0,2901.0,1349.0
2012-03-04,0.0,2511660.0,2556.0,1693.0
2012-03-05,0.0,2512285.0,2451.0,2947.0
2012-03-06,0.0,2510423.0,1882.0,1004.0
2012-03-07,0.0,2510672.0,1834.0,2031.0
2012-03-08,0.0,2510051.0,1985.0,1753.0
2012-03-09,0.0,2510175.0,1860.0,1976.0
2012-03-10,0.0,2510051.0,1886.0,1851.0
2012-03-11,0.04,2510051.0,1884.0,1911.0
2012-03-12,0.0,2508558.0,1958.0,2338.0
2012-03-13,1.48,2519738.0,1862.0,7113.0
2012-03-14,1.84,2564054.0,3009.0,25232.0
2012-03-15,0.4,2603560.0,3056.0,23108.0
2012-03-16,1.4,2678915.0,2392.0,40353.0
2012-03-17,0.12,2745804.0,335.0,34001.0
2012-03-18,0.44,2776821.0,778.0,16488.0
2012-03-19,0.0,2798838.0,858.0,11431.0
2012-03-20,0.0,2813451.0,1880.0,9205.0
2012-03-21,0.0,2827039.0,1250.0,8355.0
2012-03-22,0.0,2839858.0,1628.0,7994.0
2012-03-23,0.0,2853131.0,1628.0,8359.0
2012-03-24,0.0,2863316.0,1723.0,6877.0
2012-03-25,0.32,2872845.0,1620.0,6425.0
2012-03-26,0.12,2876936.0,3649.0,5618.0
2012-03-27,0.96,2883489.0,2056.0,5459.0
2012-03-28,0.88,2899371.0,1658.0,9702.0
2012-03-29,0.2,2912974.0,1377.0,8323.0
2012-03-30,0.12,2925516.0,1598.0,7952.0
2012-03-31,0.48,2942669.0,1559.0,10137.0
2012-04-01,0.0,2962260.0,1456.0,11332.0
2012-04-02,0.0,2978166.0,1601.0,9810.0
2012-04-03,0.24,2993430.0,1279.0,8997.0
2012-04-04,0.0,3008750.0,1123.0,8877.0
2012-04-05,0.0,3020452.0,1839.0,7799.0
2012-04-06,0.0,3030631.0,1818.0,7043.0
2012-04-07,0.0,3041400.0,699.0,6231.0
2012-04-08,0.0,3052481.0,581.0,6118.0
2012-04-09,0.0,3060740.0,1569.0,5938.0
2012-04-10,0.0,3069157.0,1604.0,5817.0
2012-04-11,0.32,3076874.0,2500.0,6285.0
2012-04-12,0.88,3088477.0,1464.0,7495.0
2012-04-13,1.24,3101548.0,3715.0,10232.0
2012-04-14,0.0,3115092.0,1128.0,7963.0
2012-04-15,0.0,3128099.0,863.0,7439.0
2012-04-16,0.0,3137227.0,1949.0,6623.0
2012-04-17,0.0,3147536.0,1449.0,6559.0
2012-04-18,0.0,3160930.0,1652.0,8477.0
2012-04-19,0.0,3161076.0,1258.0,3280.0
2012-04-20,0.0,3188426.0,1260.0,12852.0
2012-04-21,0.0,3205182.0,1269.0,9605.0
2012-04-22,0.0,3222739.0,1307.0,10344.0
2012-04-23,0.0,3239902.0,1788.0,10674.0
2012-04-24,0.0,3260726.0,303.0,10899.0
2012-04-25,0.64,3281199.0,1278.0,11668.0
2012-04-26,0.36,3326350.0,1197.0,23919.0
2012-04-27,0.0,3358218.0,951.0,17163.0
2012-04-28,0.0,3381880.0,679.0,13373.0
2012-04-29,0.0,3402125.0,496.0,10698.0
2012-04-30,0.0,3422147.0,968.0,11249.0
2012-05-01,0.0,3440549.0,1582.0,10885.0
2012-05-02,0.0,3455446.0,1921.0,9609.0
2012-05-03,0.0,3466648.0,3757.0,9330.0
2012-05-04,0.0,3475068.0,3840.0,8372.0
2012-05-05,0.0,3483970.0,2835.0,7367.0
2012-05-06,0.0,3492888.0,2310.0,6692.0
2012-05-07,0.0,3499628.0,3663.0,7512.0
2012-05-08,0.0,3505277.0,5809.0,8862.0
2012-05-09,0.0,3508889.0,4705.0,6705.0
2012-05-10,0.0,3509518.0,6140.0,6538.0
2012-05-11,0.0,3506062.0,6676.0,5178.0
2012-05-12,0.0,3511718.0,3989.0,6950.0
2012-05-13,0.0,3514864.0,3911.0,5526.0
2012-05-14,0.0,3517696.0,3918.0,5498.0
2012-05-15,0.0,3518956.0,4523.0,5430.0
2012-05-16,0.0,3521161.0,4207.0,5357.0
2012-05-17,0.0,3514864.0,7112.0,4218.0
2012-05-18,0.0,3512662.0,6901.0,5750.0
2012-05-19,0.0,3511090.0,4557.0,3953.0
2012-05-20,0.0,3510775.0,4529.0,4400.0
2012-05-21,0.0,3509832.0,4540.0,4409.0
2012-05-22,0.0,3507162.0,4533.0,3343.0
2012-05-23,0.0,3505748.0,4516.0,3951.0
2012-05-24,0.0,3505120.0,3461.0,3297.0
2012-05-25,0.0,3505120.0,3290.0,3368.0
2012-05-26,0.0,3504492.0,3361.0,3109.0
2012-05-27,0.0,3503236.0,3366.0,2821.0
2012-05-28,0.0,3503394.0,3380.0,3647.0
2012-05-29,0.0,3502138.0,3370.0,2894.0
2012-05-30,0.0,3500882.0,3379.0,2794.0
2012-05-31,0.0,3499941.0,3405.0,2999.0
2012-06-01,0.0,3498688.0,3410.0,3101.0
2012-06-02,0.0,3495396.0,3389.0,1765.0
2012-06-03,0.0,3494456.0,3394.0,3112.0
2012-06-04,0.12,3490070.0,4522.0,2500.0
2012-06-05,0.08,3483188.0,6306.0,2969.0
2012-06-06,0.0,3477252.0,6391.0,3488.0
2012-06-07,0.0,3470388.0,6357.0,2963.0
2012-06-08,0.0,3462756.0,6386.0,2752.0
2012-06-09,0.0,3460732.0,3762.0,2744.0
2012-06-10,0.0,3458088.0,3373.0,2310.0
2012-06-11,0.0,3459022.0,3314.0,3868.0
2012-06-12,0.0,3455290.0,3366.0,1779.0
2012-06-13,0.0,3451873.0,4743.0,3191.0
2012-06-14,0.0,3443184.0,6647.0,2298.0
2012-06-15,0.0,3427706.0,9093.0,1526.0
2012-06-16,0.0,3413820.0,8925.0,2159.0
2012-06-17,0.0,3397976.0,9660.0,1133.0
2012-06-18,0.0,3385554.0,8137.0,2927.0
2012-06-19,0.0,3375763.0,6419.0,1736.0
2012-06-20,0.0,3364008.0,7964.0,2227.0
2012-06-21,0.0,3349699.0,8021.0,1013.0
2012-06-22,0.0,3335281.0,8990.0,1816.0
2012-06-23,0.0,3321814.0,8664.0,2062.0
2012-06-24,0.0,3306128.0,9517.0,1717.0
2012-06-25,0.0,3291994.0,8758.0,1701.0
2012-06-26,0.0,3280600.0,7397.0,1875.0
2012-06-27,0.0,3266694.0,8409.0,1518.0
2012-06-28,0.0,3252683.0,8541.0,1637.0
2012-06-29,0.0,3238714.0,7878.0,1070.0
2012-06-30,0.0,3225696.0,8569.0,2051.0
2012-07-01,0.0,3221852.0,3837.0,2102.0
2012-07-02,0.0,3211076.0,8092.0,2780.0
2012-07-03,0.0,3192977.0,11208.0,2271.0
2012-07-04,0.0,3172902.0,12118.0,2027.0
2012-07-05,0.0,3152772.0,11989.0,1870.0
2012-07-06,0.0,3134182.0,11785.0,2753.0
2012-07-07,0.0,3112640.0,12875.0,2125.0
2012-07-08,0.0,3093930.0,12269.0,3020.0
2012-07-09,0.0,3078734.0,9504.0,2126.0
2012-07-10,0.0,3065017.0,9409.0,2568.0
2012-07-11,0.0,3047079.0,11828.0,2971.0
2012-07-12,0.0,3029216.0,10871.0,2278.0
2012-07-13,0.0,3009172.0,12273.0,2461.0
2012-07-14,0.0,2988102.0,11436.0,1008.0
2012-07-15,0.0,2967555.0,11735.0,1548.0
2012-07-16,0.0,2945859.0,11735.0,928.0
2012-07-17,0.0,2924688.0,11746.0,1181.0
2012-07-18,0.0,2905274.0,11706.0,2101.0
2012-07-19,0.0,2885540.0,11685.0,1862.0
2012-07-20,0.0,2868622.0,11408.0,2931.0
2012-07-21,0.0,2851097.0,11417.0,2822.0
2012-07-22,0.0,2833512.0,11652.0,2754.0
2012-07-23,0.0,2814526.0,12070.0,2878.0
2012-07-24,0.0,2796698.0,11989.0,3115.0
2012-07-25,0.0,2779217.0,11283.0,2693.0
2012-07-26,0.0,2761812.0,11624.0,3020.0
2012-07-27,0.0,2743032.0,11763.0,2495.0
2012-07-28,0.0,2724210.0,11313.0,1977.0
2012-07-29,0.0,2707179.0,11268.0,2835.0
2012-07-30,0.0,2690091.0,10854.0,2414.0
2012-07-31,0.0,2672806.0,10441.0,1914.0
2012-08-01,0.0,2652634.0,11335.0,1363.0
2012-08-02,0.0,2631158.0,11954.0,1347.0
2012-08-03,0.0,2609166.0,12114.0,1217.0
2012-08-04,0.0,2587301.0,11653.0,652.0
2012-08-05,0.0,2568086.0,11013.0,1545.0
2012-08-06,0.0,2548344.0,10939.0,1079.0
2012-08-07,0.0,2531204.0,9594.0,1063.0
2012-08-08,0.0,2517500.0,8379.0,1513.0
2012-08-09,0.0,2504716.0,7750.0,1622.0
2012-08-10,0.0,2490248.0,9228.0,2150.0
2012-08-11,0.0,2476209.0,7416.0,528.0
2012-08-12,0.0,2460512.0,8396.0,673.0
2012-08-13,0.0,2445859.0,8695.0,1545.0
2012-08-14,0.0,2433332.0,7376.0,1322.0
2012-08-15,0.0,2419198.0,8407.0,1399.0
2012-08-16,0.0,2405328.0,8197.0,1373.0
2012-08-17,0.0,2392111.0,7666.0,1128.0
2012-08-18,0.0,2380140.0,6960.0,1036.0
2012-08-19,0.0,2368330.0,6852.0,1056.0
2012-08-20,0.0,2356442.0,6870.0,1019.0
2012-08-21,0.0,2344832.0,6840.0,1129.0
2012-08-22,0.0,2333614.0,6811.0,1302.0
2012-08-23,0.0,2322200.0,6875.0,1306.0
2012-08-24,0.0,2310473.0,6878.0,1103.0
2012-08-25,0.0,2298788.0,6879.0,1125.0
2012-08-26,0.0,2286563.0,6379.0,337.0
2012-08-27,0.0,2274614.0,6402.0,529.0
2012-08-28,0.0,2263056.0,6391.0,535.0
2012-08-29,0.0,2251423.0,6390.0,702.0
2012-08-30,0.0,2241208.0,5982.0,1004.0
2012-08-31,0.0,2229540.0,6192.0,343.0
2012-09-01,0.0,2217460.0,6400.0,433.0
2012-09-02,0.0,2205880.0,6408.0,836.0
2012-09-03,0.0,2194228.0,6385.0,662.0
2012-09-04,0.0,2182734.0,6403.0,614.0
2012-09-05,0.0,2170273.0,6418.0,248.0
2012-09-06,0.0,2158308.0,6420.0,553.0
2012-09-07,0.0,2146279.0,6459.0,524.0
2012-09-08,0.0,2134408.0,6467.0,589.0
2012-09-09,0.0,2122143.0,6475.0,398.0
2012-09-10,0.0,2110148.0,6479.0,649.0
2012-09-11,0.0,2097982.0,6482.0,468.0
2012-09-12,0.0,2086083.0,6475.0,603.0
2012-09-13,0.0,2074450.0,6474.0,728.0
2012-09-14,0.0,2062539.0,6457.0,585.0
2012-09-15,0.0,2052076.0,6459.0,1309.0
2012-09-16,0.0,2041008.0,6494.0,963.0
2012-09-17,0.0,2033617.0,4466.0,933.0
2012-09-18,0.0,2029341.0,3897.0,1847.0
2012-09-19,0.0,2024965.0,3905.0,1799.0
2012-09-20,0.0,2018573.0,3897.0,815.0
2012-09-21,0.0,2014108.0,3775.0,1674.0
2012-09-22,0.0,2009437.0,3929.0,1615.0
2012-09-23,0.0,2005410.0,3914.0,1974.0
2012-09-24,0.0,2001599.0,3915.0,2157.0
2012-09-25,0.0,1997478.0,3917.0,1897.0
2012-09-26,0.0,1992730.0,3918.0,1685.0
2012-09-27,0.0,1989569.0,3921.0,2424.0
2012-09-28,0.0,1985570.0,3923.0,1996.0
2012-09-29,0.0,1980842.0,4184.0,1925.0
2012-09-30,0.0,1977170.0,3926.0,2165.0
2012-10-01,0.0,1973922.0,4043.0,2586.0
2012-10-02,0.0,1964410.0,6316.0,1608.0
2012-10-03,0.0,1955139.0,6199.0,1575.0
2012-10-04,0.0,1942793.0,6307.0,360.0
2012-10-05,0.0,1930915.0,6308.0,647.0
2012-10-06,0.0,1921759.0,6320.0,1772.0
2012-10-07,0.0,1913146.0,6339.0,2063.0
2012-10-08,0.0,1903338.0,6358.0,1421.0
2012-10-09,0.0,1894683.0,6348.0,2044.0
2012-10-10,0.0,1885956.0,6344.0,2061.0
2012-10-11,0.0,1876249.0,6367.0,1543.0
2012-10-12,0.0,1869094.0,5726.0,2170.0
2012-10-13,0.0,1863764.0,4523.0,1865.0
2012-10-14,0.0,1858546.0,3703.0,1100.0
2012-10-15,0.0,1854938.0,3525.0,1739.0
2012-10-16,0.0,1853137.0,3009.0,2213.0
2012-10-17,0.0,1850338.0,3033.0,1657.0
2012-10-18,0.0,1847540.0,3259.0,1940.0
2012-10-19,0.0,1844448.0,3266.0,1841.0
2012-10-20,0.0,1842255.0,3302.0,2175.0
2012-10-21,0.0,1839467.0,2995.0,1608.0
2012-10-22,1.0,1838472.0,3240.0,2918.0
2012-10-23,0.0,1837577.0,2819.0,2397.0
2012-10-24,0.08,1836782.0,2993.0,2625.0
2012-10-25,0.0,1837876.0,1640.0,2213.0
2012-10-26,0.0,1836881.0,2752.0,2250.0
2012-10-27,0.0,1834199.0,2970.0,1639.0
2012-10-28,0.0,1833900.0,2372.0,2258.0
2012-10-29,0.0,1831816.0,3031.0,2074.0
2012-10-30,0.0,1828346.0,3473.0,1812.0
2012-10-31,0.68,1826464.0,3715.0,2862.0
2012-11-01,0.12,1823298.0,3704.0,2125.0
2012-11-02,0.0,1821024.0,3713.0,2589.0
2012-11-03,0.0,1817668.0,3708.0,1988.0
2012-11-04,0.0,1815991.0,3245.0,2430.0
2012-11-05,0.0,1811952.0,3965.0,1954.0
2012-11-06,0.0,1807723.0,3936.0,1948.0
2012-11-07,0.0,1805070.0,3801.0,2413.0
2012-11-08,0.04,1800853.0,4198.0,2154.0
2012-11-09,0.08,1796544.0,4212.0,2013.0
2012-11-10,0.0,1793025.0,4043.0,2283.0
2012-11-11,0.0,1792634.0,3248.0,3115.0
2012-11-12,0.0,1787170.0,4158.0,1402.0
2012-11-13,0.0,1784248.0,4073.0,2632.0
2012-11-14,0.0,1779871.0,4370.0,2181.0
2012-11-15,0.0,1775696.0,4144.0,2087.0
2012-11-16,0.4,1772002.0,4182.0,2688.0
2012-11-17,1.68,1778122.0,3863.0,6672.0
2012-11-18,0.0,1781232.0,4153.0,6075.0
2012-11-19,0.0,1779482.0,4039.0,2791.0
2012-11-20,0.92,1782691.0,3745.0,5429.0
2012-11-21,0.0,1791169.0,4175.0,8419.0
2012-11-22,0.0,1798306.0,1203.0,4862.0
2012-11-23,0.0,1801048.0,2321.0,3690.0
2012-11-24,0.0,1798110.0,3845.0,2435.0
2012-11-25,0.0,1792341.0,5603.0,2709.0
2012-11-26,0.0,1786683.0,5358.0,2520.0
2012-11-27,0.0,1780746.0,5638.0,2617.0
2012-11-28,0.84,1775987.0,5639.0,3883.0
2012-11-29,0.68,1781134.0,3972.0,5698.0
2012-11-30,1.04,1861555.0,1853.0,42777.0
2012-12-01,1.48,1935350.0,1732.0,39306.0
2012-12-02,1.0,2082491.0,1546.0,75258.0
2012-12-03,0.0,2132527.0,2966.0,28191.0
2012-12-04,0.72,2159200.0,4538.0,18042.0
2012-12-05,0.6,2200332.0,3353.0,23986.0
2012-12-06,0.0,2227372.0,3309.0,16997.0
2012-12-07,0.0,2247631.0,1811.0,11994.0
2012-12-08,0.0,2263171.0,1669.0,9572.0
2012-12-09,0.0,2277047.0,1688.0,8703.0
2012-12-10,0.0,2283890.0,3438.0,6979.0
2012-12-11,0.04,2292960.0,2146.0,6668.0
2012-12-12,0.12,2301822.0,2126.0,6651.0
2012-12-13,0.0,2310824.0,2101.0,6600.0
2012-12-14,0.0,2315394.0,2391.0,4706.0
2012-12-15,0.12,2320791.0,2359.0,5147.0
2012-12-16,0.2,2321965.0,3156.0,3807.0
2012-12-17,0.36,2339395.0,2487.0,11226.0
2012-12-18,0.04,2350750.0,2742.0,8418.0
2012-12-19,0.0,2355255.0,2742.0,5110.0
2012-12-20,0.0,2361668.0,2991.0,6189.0
2012-12-21,1.76,2372382.0,2994.0,8456.0
2012-12-22,1.32,2395711.0,1717.0,13485.0
2012-12-23,1.32,2427872.0,774.0,17019.0
2012-12-24,0.0,2449882.0,2975.0,14126.0
2012-12-25,0.6,2466145.0,2943.0,11154.0
2012-12-26,0.16,2481005.0,2962.0,10454.0
2012-12-27,0.0,2491236.0,2959.0,8179.0
2012-12-28,0.0,2499639.0,2942.0,7138.0
2012-12-29,0.0,2509302.0,1472.0,6357.0
2012-12-30,0.0,2519241.0,1268.0,6287.0
2012-12-31,0.0,2524968.0,2925.0,5936.0
2013-01-01,0.0,2528583.0,2920.0,4697.0
2013-01-02,0.0,2532951.0,2897.0,5122.0
2013-01-03,0.0,2537200.0,2898.0,5118.0
2013-01-04,0.0,2540202.0,2954.0,4424.0
2013-01-05,0.08,2547466.0,1216.0,4890.0
2013-01-06,0.08,2554620.0,1672.0,5357.0
2013-01-07,0.0,2557762.0,3450.0,4987.0
2013-01-08,0.0,2560152.0,2979.0,4192.0
2013-01-09,0.16,2564431.0,2995.0,5161.0
2013-01-10,0.0,2568464.0,2967.0,5005.0
2013-01-11,0.0,2572880.0,2953.0,5252.0
2013-01-12,0.0,2580337.0,1333.0,5037.0
2013-01-13,0.0,2586668.0,1529.0,4729.0
2013-01-14,0.0,2591613.0,2340.0,4968.0
2013-01-15,0.0,2595294.0,2691.0,4598.0
2013-01-16,0.0,2601015.0,1708.0,4612.0
2013-01-17,0.0,2606998.0,1470.0,4439.0
2013-01-18,0.0,2612482.0,1762.0,4538.0
2013-01-19,0.0,2617333.0,1606.0,4132.0
2013-01-20,0.0,2622320.0,1568.0,4098.0
2013-01-21,0.0,2627825.0,1588.0,4334.0
2013-01-22,0.0,2633338.0,1595.0,4411.0
2013-01-23,0.28,2637832.0,1598.0,3960.0
2013-01-24,0.04,2645548.0,1561.0,5460.0
2013-01-25,0.08,2651474.0,1699.0,4642.0
2013-01-26,0.32,2657667.0,1591.0,4725.0
2013-01-27,0.0,2664518.0,1601.0,5132.0
2013-01-28,0.0,2671122.0,1591.0,4960.0
2013-01-29,0.0,2678266.0,1485.0,5041.0
2013-01-30,0.0,2684889.0,1500.0,4941.0
2013-01-31,0.0,2691914.0,1479.0,4983.0
2013-02-01,0.0,2698821.0,1383.0,4964.0
2013-02-02,0.0,2704565.0,1358.0,4273.0
2013-02-03,0.0,2711626.0,1385.0,4897.0
2013-02-04,0.0,2717782.0,1384.0,4521.0
2013-02-05,0.0,2724605.0,1372.0,4841.0
2013-02-06,0.0,2730650.0,1641.0,4777.0
2013-02-07,0.4,2736310.0,1394.0,4270.0
2013-02-08,0.0,2742504.0,1382.0,4653.0
2013-02-09,0.0,2748181.0,1510.0,4255.0
2013-02-10,0.0,2753866.0,1348.0,4232.0
2013-02-11,0.0,2759559.0,1215.0,4101.0
2013-02-12,0.0,2764596.0,1603.0,4255.0
2013-02-13,0.0,2769243.0,1415.0,3717.0
2013-02-14,0.0,2774160.0,1402.0,3907.0
2013-02-15,0.0,2779882.0,1306.0,4275.0
2013-02-16,0.0,2785880.0,1031.0,4148.0
2013-02-17,0.0,2791218.0,1030.0,3677.0
2013-02-18,0.0,2796966.0,1060.0,3977.0
2013-02-19,0.4,2804195.0,1101.0,4916.0
2013-02-20,0.0,2809960.0,1090.0,4017.0
2013-02-21,0.0,2816273.0,1081.0,4218.0
2013-02-22,0.0,2822056.0,1045.0,4075.0
2013-02-23,0.0,2826095.0,991.0,3054.0
2013-02-24,0.0,2830409.0,917.0,3051.0
2013-02-25,0.0,2836483.0,1146.0,4228.0
2013-02-26,0.0,2838915.0,1706.0,3137.0
2013-02-27,0.0,2842836.0,1536.0,3609.0
2013-02-28,0.0,2848116.0,1482.0,4274.0
2013-03-01,0.0,2852724.0,1440.0,3682.0
2013-03-02,0.0,2857610.0,1410.0,3992.0
2013-03-03,0.12,2863724.0,1343.0,4474.0
2013-03-04,0.0,2868894.0,1928.0,4542.0
2013-03-05,0.32,2872300.0,2535.0,4568.0
2013-03-06,0.6,2879392.0,1983.0,5347.0
2013-03-07,0.0,2881986.0,3230.0,4496.0
2013-03-08,0.0,2886907.0,1931.0,4453.0
2013-03-09,0.0,2888001.0,3416.0,4143.0
2013-03-10,0.0,2888685.0,3349.0,3594.0
2013-03-11,0.0,2888138.0,3755.0,3587.0
2013-03-12,0.0,2886907.0,4456.0,3884.0
2013-03-13,0.0,2882670.0,4815.0,2735.0
2013-03-14,0.0,2880211.0,5281.0,4177.0
2013-03-15,0.0,2879529.0,5282.0,5005.0
2013-03-16,0.0,2880484.0,4334.0,4734.0
2013-03-17,0.0,2882806.0,3410.0,4706.0
2013-03-18,0.0,2879802.0,4883.0,3527.0
2013-03-19,0.16,2880894.0,4228.0,4830.0
2013-03-20,0.72,2894435.0,2785.0,9711.0
2013-03-21,0.0,2908709.0,2774.0,9928.0
2013-03-22,0.0,2917242.0,2760.0,7053.0
2013-03-23,0.0,2926069.0,1548.0,5985.0
2013-03-24,0.0,2934222.0,1537.0,5843.0
2013-03-25,0.0,2939067.0,2854.0,5359.0
2013-03-26,0.0,2944471.0,2072.0,4865.0
2013-03-27,0.0,2949883.0,2068.0,4927.0
2013-03-28,0.08,2956832.0,1539.0,5028.0
2013-03-29,0.0,2961564.0,2203.0,4642.0
2013-03-30,0.0,2970066.0,1391.0,5582.0
2013-03-31,0.64,2981941.0,1362.0,7677.0
2013-04-01,0.08,2988803.0,2792.0,6284.0
2013-04-02,0.0,2994553.0,3170.0,6047.0
2013-04-03,0.0,2998344.0,3358.0,5333.0
2013-04-04,0.4,3003684.0,3590.0,6409.0
2013-04-05,0.0,3011708.0,2954.0,6873.0
2013-04-06,0.0,3020877.0,1511.0,6306.0
2013-04-07,0.08,3030206.0,1400.0,6063.0
2013-04-08,0.12,3037146.0,2932.0,6589.0
2013-04-09,0.0,3042252.0,2939.0,5672.0
2013-04-10,0.0,3048358.0,2258.0,5300.0
2013-04-11,0.0,3055184.0,1227.0,4828.0
2013-04-12,0.0,3062593.0,1230.0,4992.0
2013-04-13,0.0,3070156.0,1162.0,5135.0
2013-04-14,0.0,3077303.0,2357.0,6134.0
2013-04-15,0.0,3082600.0,1278.0,4045.0
2013-04-16,0.0,3087903.0,1616.0,4378.0
2013-04-17,0.0,3091776.0,2044.0,4094.0
2013-04-18,0.0,3095223.0,1984.0,3826.0
2013-04-19,0.0,3097378.0,2504.0,3714.0
2013-04-20,0.0,3102844.0,1020.0,3799.0
2013-04-21,0.0,3108604.0,967.0,4040.0
2013-04-22,0.0,3110189.0,2830.0,3861.0
2013-04-23,0.0,3110910.0,2864.0,3355.0
2013-04-24,0.0,3107018.0,4299.0,2508.0
2013-04-25,0.0,3100685.0,5882.0,2859.0
2013-04-26,0.0,3090054.0,7819.0,2560.0
2013-04-27,0.0,3077303.0,8851.0,2538.0
2013-04-28,0.0,3065588.0,8851.0,3059.0
2013-04-29,0.0,3053050.0,9103.0,2893.0
2013-04-30,0.0,3040407.0,8876.0,2717.0
2013-05-01,0.0,3032613.0,6776.0,3025.0
2013-05-02,0.0,3025539.0,6253.0,2981.0
2013-05-03,0.0,3020452.0,5580.0,3184.0
2013-05-04,0.04,3015373.0,5307.0,2864.0
2013-05-05,0.0,3009454.0,5278.0,2320.0
2013-05-06,0.24,3004950.0,5204.0,3163.0
2013-05-07,0.0,2999889.0,5203.0,2659.0
2013-05-08,0.04,2993149.0,6597.0,3328.0
2013-05-09,0.0,2982641.0,7783.0,2476.0
2013-05-10,0.0,2973276.0,7119.0,2482.0
2013-05-11,0.0,2964348.0,7122.0,2718.0
2013-05-12,0.0,2955302.0,7127.0,2733.0
2013-05-13,0.0,2947107.0,6764.0,2762.0
